Fire_Year,Plot_#,Yr_Plot,Date,Subsample_area_S/M/L,Belt_N/S/E/W,Belt_dist_m,Species,Height_cm,DBH_cm,Bud_scar_count,Pre_or_Post_Fire,Top_damage/browse_Y/N,tally,comments,tally_filled,TPH_scaling_factor
2015,1023,2015_1023,08.03.20,S,W,12.7,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.6,THPL,7,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.6,THPL,5,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.5,THPL,10,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.5,THPL,7,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.5,THPL,5,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.4,THPL,4,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.4,THPL,12,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.3,THPL,12,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.3,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.3,THPL,4,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.2,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.2,THPL,10,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.2,THPL,15,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.1,THPL,13,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12.1,THPL,8,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12,THPL,10,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12,THPL,8,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,12,THPL,5,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,11.9,THPL,9,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,11.9,THPL,5,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,11.8,THPL,10,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,11,THPL,8,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,10.9,THPL,5,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,10.9,THPL,9,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,10.7,THPL,9,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,10.6,THPL,14,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,10.2,THPL,22,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,10,THPL,4,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,9.9,THPL,2,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,9.8,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,9.8,THPL,3,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,8.4,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,7.1,THPL,8,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,7.1,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,7,THPL,7,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,7,THPL,10,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,6.8,THPL,8,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,6.8,THPL,5,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,6.7,THPL,15,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,6.7,THPL,10,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,6.7,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,6.6,THPL,10,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,6.6,THPL,8,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,6.3,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,5.3,THPL,7,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,4.9,THPL,16,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,4.8,THPL,28,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,4.7,THPL,16,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,4.7,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,4.6,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,4.5,THPL,11,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,4.4,THPL,8,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,4.2,THPL,20,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,4.2,THPL,15,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,4.2,THPL,8,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,4,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,3.9,THPL,7,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,3.6,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,3.6,THPL,13,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,3.6,THPL,7,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,3.5,THPL,10,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,3.5,THPL,14,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,3.3,THPL,8,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,3.3,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,3.3,THPL,8,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,3.3,THPL,11,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,3,THPL,5,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,2.8,THPL,7,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,2.3,THPL,9,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,2.2,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,2.1,THPL,14,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,1.9,THPL,7,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,1.8,THPL,14,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,1.8,THPL,8,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,1.8,THPL,5,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,1.7,THPL,10,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,1.6,THPL,5,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,1.5,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,1.5,THPL,7,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,1.5,THPL,9,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,1.3,THPL,10,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,1.3,THPL,15,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,W,1,THPL,7,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,e,29.9,THPL,7,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,e,28.8,THPL,6,,,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,e,28.8,LAOC,170,0.5,5,post,n,,,1,333.3
2015,1023,2015_1023,08.03.20,S,e,28.2,LAOC,2,,1,post,n,,,1,333.3
2015,2161,2015_2161,08.03.20,L,W,,PSME,4,,2,post,n,,,1,14.1
2015,2161,2015_2161,08.03.20,L,W,,PSME,5,,2,post,n,,,1,14.1
2015,2161,2015_2161,08.03.20,L,E,,PIMO,32,,,post,y,,,1,14.1
2015,2161,2015_2161,08.03.20,L,N,,PIMO,15,,,post,y,,,1,14.1
2015,2161,2015_2161,08.03.20,L,N,,PIMO,10,,3,post,n,,,1,14.1
2015,2161,2015_2161,08.03.20,L,S,,none,,,,,,,,1,0
2015,2178,2015_2178,08.03.20,S,s,10.6,LAOC,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,s,9.6,PIPO,12,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,s,9.5,PSME,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,s,7.3,PSME,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,s,7.2,PSME,4,,3,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,s,7.1,LAOC,2,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,s,6.5,PSME,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,s,6.9,PIPO,7,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,s,6,PSME,6,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,s,6,PSME,3,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,s,5.8,LAOC,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,s,4,LAOC,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,14.9,ABLA,3,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,14.4,LAOC,3,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,14.4,ABLA,3,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,13.5,PSME,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,13.3,PSME,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,13.2,PSME,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,13.2,LAOC,6,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,13.2,LAOC,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,13,ABLA,3,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,12.9,LAOC,2,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,12.8,PSME,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,12.5,PSME,7,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,12.5,PSME,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,12.5,LAOC,6,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,12.3,PSME,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,12.2,LAOC,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,8.6,LAOC,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,8.5,PSME,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,8.4,LAOC,4,,,post,y,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,6.6,PSME,9,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,1.8,LAOC,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,0.8,PSME,3,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,W,0.5,LAOC,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,15.5,PSME,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,16.6,PSME,2,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,16.6,LAOC,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,16.7,LAOC,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,16.8,LAOC,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,16.8,PSME,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,17.2,LAOC,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,17.5,LAOC,7,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,17.5,LAOC,2,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,17.8,PSME,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,17.8,LAOC,3,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,18,PSME,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,18,THPL,6,,,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,18.6,LAOC,2,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,19.1,LAOC,7,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,19.5,LAOC,11,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,21.2,PSME,2,,,post,y,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,21.2,PIPO,24,,,post,y,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,20.9,LAOC,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,21.5,LAOC,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,22,PSME,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,n,22.4,LAOC,11,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,29.5,LAOC,8,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,29.3,LAOC,6,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,29.2,LAOC,3,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,29.1,PSME,6,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,29.1,PSME,4,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,29,LAOC,5,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,29,PSME,4,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,28.8,LAOC,2,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,28.3,LAOC,3,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,28,LAOC,10,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,26.4,LAOC,4,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,23.8,PSME,6,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,23.3,PSME,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,23,PSME,3,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,22.8,LAOC,46,,4,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,22.1,PSME,5,,2,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,20.7,PICO,32,,5,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,16.2,LAOC,2,,1,post,n,,,1,333.3
2015,2178,2015_2178,08.03.20,S,e,16,LAOC,2,,1,post,n,,,1,333.3
2015,1166,2015_1166,08.03.20,M,n,,none,,,,,,,,1,0
2015,1166,2015_1166,08.03.20,M,s,10.6,LAOC,35,,3,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,s,8.7,PSME,3,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,s,8,LAOC,3,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,s,7.5,PSME,5,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,s,5.3,PSME,5,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,s,4.4,THPL,16,,,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,s,3.9,LAOC,8,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,s,5.1,LAOC,4,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,W,14.7,PSME,4,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,W,12,LAOC,62,,4,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,W,11.5,PSME,2,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,W,10.8,LAOC,71,,4,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,W,10.6,PSME,4,,,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,e,15.4,PSME,2,,1,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,e,20.1,PSME,3,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,e,20.2,LAOC,3,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,e,20.5,PIPO,16,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,e,20.5,PSME,3,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,e,20.5,LAOC,3,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,e,21.4,LAOC,24,,5,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,e,24.6,PSME,6,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,e,24.9,PSME,3,,2,post,n,,,1,83.3
2015,1166,2015_1166,08.03.20,M,e,27.5,PSME,7,,3,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,s,,none,,,,,,,,1,0
2015,2322,2015_2322,08.04.20,M,W,2.1,PSME,6,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.1,PSME,9,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.1,PSME,8,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.1,PSME,7,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.3,PSME,10,,3,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.3,PSME,6,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.3,PSME,9,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.3,PSME,5,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.4,PSME,7,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.4,PSME,6,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.5,PSME,5,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.5,PSME,4,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.5,PSME,7,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.5,PSME,10,,3,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.5,PSME,4,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.3,PSME,6,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.7,PSME,9,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,2.7,PSME,8,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,3,PSME,8,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,3.1,PSME,5,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,3.1,PSME,12,,3,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,3.1,PSME,9,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,3.1,PSME,8,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,W,3.3,PSME,4,,2,post,n,,,1,83.3
2015,2322,2015_2322,08.04.20,M,n,,none,,,,,,,,1,0
2015,2322,2015_2322,08.04.20,M,e,28.5,PSME,10,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,1,LAOC,3,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,2.7,PSME,6,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,1.6,PSME,6,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,2.3,PSME,5,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,4.2,PSME,5,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,7.6,LAOC,9,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,10.5,PSME,7,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,10.5,PSME,6,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,10.8,PSME,3,,1,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,10.9,LAOC,8,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,10.9,PSME,6,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,11.3,LAOC,3,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,11.3,LAOC,6,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,11.3,LAOC,2,,1,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,11.5,PSME,5,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,11.6,LAOC,5,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,11.6,LAOC,4,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,12.7,PSME,6,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,13.9,PSME,8,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,14.2,LAOC,7,,,post,y,,,1,83.3
2015,2336,2015_2336,08.04.20,M,W,14.9,PSME,3,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,14.2,PSME,3,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,12.4,PSME,4,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,12.2,PSME,4,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,11.5,PSME,5,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,11,PSME,4,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,10.4,PSME,11,,3,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,10.4,THPL,3,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,10.6,PSME,5,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,10.6,PSME,3,,1,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,10.4,PSME,7,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.3,PSME,5,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.3,THPL,4,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.3,THPL,5,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.8,LAOC,4,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.7,THPL,5,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.7,THPL,3,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.7,PSME,4,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.5,THPL,4,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.3,THPL,5,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.3,THPL,3,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.3,THPL,4,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.3,PSME,3,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9.3,PSME,6,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9,THPL,5,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9,THPL,4,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9,PSME,3,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,9,PSME,5,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.8,PSME,4,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.8,LAOC,6,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.8,THPL,4,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.8,THPL,5,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.8,THPL,3,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.8,PSME,4,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.7,PICO,3,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.7,THPL,5,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.7,THPL,4,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.7,PSME,4,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.7,LAOC,4,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.5,THPL,4,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.5,THPL,3,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.5,THPL,6,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.3,THPL,2,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.3,THPL,4,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.3,THPL,3,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8.3,THPL,1,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8,THPL,3,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8,THPL,2,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8,THPL,5,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8,PSME,7,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,8,PSME,6,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,7.9,PSME,4,,2,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,7.9,PSME,3,,1,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,7.9,THPL,2,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,7.9,THPL,3,,,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,7.8,PSME,3,,1,post,n,,,1,83.3
2015,2336,2015_2336,08.04.20,M,s,7.8,THPL,6,,,post,n,,,1,83.3
